,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,RAPE16,FONDL16,ROBBE16,AGG_A16,geo_address,lat_lng,lat,long,Assault,Robbery,Fondling,Rape,AGG_A16_hover_text,ROBBE16_hover_text,FONDL16_hover_text,RAPE16_hover_text
300,Indian River State College,Main Campus,3209 VIRGINIA AVE,FORT PIERCE,FL,349815596,1,"Public, 4-year or above",7244,11000,18244,1,1,1,1,"3209 VIRGINIA AVE, FORT PIERCE, FL, 349815596","[27.4219692, -80.357846]",27.4219692,-80.357846,0.1,0.1,0.1,0.1,"Indian River State College<br>Fort Pierce, FL<br>Crime Count: 1<br>Enrollment: 18244<br>Rate per 1000 students: 0.1","Indian River State College<br>Fort Pierce, FL<br>Crime Count: 1<br>Enrollment: 18244<br>Rate per 1000 students: 0.1","Indian River State College<br>Fort Pierce, FL<br>Crime Count: 1<br>Enrollment: 18244<br>Rate per 1000 students: 0.1","Indian River State College<br>Fort Pierce, FL<br>Crime Count: 1<br>Enrollment: 18244<br>Rate per 1000 students: 0.1"
301,AI Miami International University of Art and Design,Miami International University of Art and Design,1501 Biscayne Blvd.,MIAMI,FL,33132,3,"Private for-profit, 4-year or above",666,1258,1924,0,1,0,0,"1501 Biscayne Blvd., MIAMI, FL, 33132","[25.790745, -80.1878552]",25.790745,-80.1878552,0,0,0.5,0,"AI Miami International University of Art and Design<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 1924<br>Rate per 1000 students: 0.0","AI Miami International University of Art and Design<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 1924<br>Rate per 1000 students: 0.0","AI Miami International University of Art and Design<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 1924<br>Rate per 1000 students: 0.5","AI Miami International University of Art and Design<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 1924<br>Rate per 1000 students: 0.0"
302,Jacksonville University,JACKSONVILLE UNIVERSITY,2800 UNIVERSITY BLVD N,JACKSONVILLE,FL,322113394,2,"Private nonprofit, 4-year or above",1404,2656,4060,2,0,0,0,"2800 UNIVERSITY BLVD N, JACKSONVILLE, FL, 322113394","[30.3507909, -81.606326]",30.3507909,-81.606326,0,0,0,0.5,"Jacksonville University<br>Jacksonville, FL<br>Crime Count: 0<br>Enrollment: 4060<br>Rate per 1000 students: 0.0","Jacksonville University<br>Jacksonville, FL<br>Crime Count: 0<br>Enrollment: 4060<br>Rate per 1000 students: 0.0","Jacksonville University<br>Jacksonville, FL<br>Crime Count: 0<br>Enrollment: 4060<br>Rate per 1000 students: 0.0","Jacksonville University<br>Jacksonville, FL<br>Crime Count: 2<br>Enrollment: 4060<br>Rate per 1000 students: 0.5"
303,Keiser University-Ft Lauderdale,Keiser University - Orlando Campus,5600 Lake Underhill Road,Orlando,FL,328070000,2,"Private nonprofit, 4-year or above",6119,13569,19688,0,1,0,0,"5600 Lake Underhill Road, Orlando, FL, 328070000","[28.537973, -81.31191799999999]",28.537973,-81.311918,0,0,0.1,0,"Keiser University-Ft Lauderdale<br>Orlando, FL<br>Crime Count: 0<br>Enrollment: 19688<br>Rate per 1000 students: 0.0","Keiser University-Ft Lauderdale<br>Orlando, FL<br>Crime Count: 0<br>Enrollment: 19688<br>Rate per 1000 students: 0.0","Keiser University-Ft Lauderdale<br>Orlando, FL<br>Crime Count: 1<br>Enrollment: 19688<br>Rate per 1000 students: 0.1","Keiser University-Ft Lauderdale<br>Orlando, FL<br>Crime Count: 0<br>Enrollment: 19688<br>Rate per 1000 students: 0.0"
304,Lake-Sumter State College,Main Campus,9501 US HWY 441,LEESBURG,FL,347888751,1,"Public, 4-year or above",1814,2799,4613,0,0,0,1,"9501 US HWY 441, LEESBURG, FL, 347888751","[28.82808069999999, -81.79705179999999]",28.8280807,-81.7970518,0.2,0,0,0,"Lake-Sumter State College<br>Leesburg, FL<br>Crime Count: 1<br>Enrollment: 4613<br>Rate per 1000 students: 0.2","Lake-Sumter State College<br>Leesburg, FL<br>Crime Count: 0<br>Enrollment: 4613<br>Rate per 1000 students: 0.0","Lake-Sumter State College<br>Leesburg, FL<br>Crime Count: 0<br>Enrollment: 4613<br>Rate per 1000 students: 0.0","Lake-Sumter State College<br>Leesburg, FL<br>Crime Count: 0<br>Enrollment: 4613<br>Rate per 1000 students: 0.0"
305,Miami Dade College,Kendall Campus,11011 SW 104 St,Miami,FL,331763393,1,"Public, 4-year or above",23611,31595,55206,0,1,0,1,"11011 SW 104 St, Miami, FL, 331763393","[25.6737979, -80.3740423]",25.6737979,-80.3740423,0,0,0,0,"Miami Dade College<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 55206<br>Rate per 1000 students: 0.0","Miami Dade College<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55206<br>Rate per 1000 students: 0.0","Miami Dade College<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 55206<br>Rate per 1000 students: 0.0","Miami Dade College<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55206<br>Rate per 1000 students: 0.0"
306,Miami Dade College,InterAmerican Campus,627 SW 27 Avenue,Miami,FL,331352937,1,"Public, 4-year or above",23611,31595,55206,0,1,0,0,"627 SW 27 Avenue, Miami, FL, 331352937","[25.7664918, -80.2378821]",25.7664918,-80.2378821,0,0,0,0,"Miami Dade College<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55206<br>Rate per 1000 students: 0.0","Miami Dade College<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55206<br>Rate per 1000 students: 0.0","Miami Dade College<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 55206<br>Rate per 1000 students: 0.0","Miami Dade College<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 55206<br>Rate per 1000 students: 0.0"
307,University of Miami,Coral Gables Campus,"5665 Ponce De Leon Boulevard, Office # 116",Coral Gables,FL,33146,2,"Private nonprofit, 4-year or above",8061,8683,16744,1,1,0,1,"5665 Ponce De Leon Boulevard, Office # 116, Coral Gables, FL, 33146","[25.7126478, -80.2810746]",25.7126478,-80.2810746,0.1,0,0.1,0.1,"University of Miami<br>Coral Gables, FL<br>Crime Count: 1<br>Enrollment: 16744<br>Rate per 1000 students: 0.1","University of Miami<br>Coral Gables, FL<br>Crime Count: 0<br>Enrollment: 16744<br>Rate per 1000 students: 0.0","University of Miami<br>Coral Gables, FL<br>Crime Count: 1<br>Enrollment: 16744<br>Rate per 1000 students: 0.1","University of Miami<br>Coral Gables, FL<br>Crime Count: 1<br>Enrollment: 16744<br>Rate per 1000 students: 0.1"
308,University of Miami,Medical Campus,"1051 N.W. 14 Street, Suite 145",Miami,FL,33136,2,"Private nonprofit, 4-year or above",8061,8683,16744,1,0,0,3,"1051 N.W. 14 Street, Suite 145, Miami, FL, 33136","[25.788176, -80.2120879]",25.788176,-80.2120879,0.2,0,0,0.1,"University of Miami<br>Miami, FL<br>Crime Count: 3<br>Enrollment: 16744<br>Rate per 1000 students: 0.2","University of Miami<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 16744<br>Rate per 1000 students: 0.0","University of Miami<br>Miami, FL<br>Crime Count: 0<br>Enrollment: 16744<br>Rate per 1000 students: 0.0","University of Miami<br>Miami, FL<br>Crime Count: 1<br>Enrollment: 16744<br>Rate per 1000 students: 0.1"
309,University of North Florida,Main Campus,1 UNF Dr.,Jacksonville,FL,322242648,1,"Public, 4-year or above",6797,8965,15762,5,2,1,2,"1 UNF Dr., Jacksonville, FL, 322242648","[30.2706682, -81.5104313]",30.2706682,-81.5104313,0.1,0.1,0.1,0.3,"University of North Florida<br>Jacksonville, FL<br>Crime Count: 2<br>Enrollment: 15762<br>Rate per 1000 students: 0.1","University of North Florida<br>Jacksonville, FL<br>Crime Count: 1<br>Enrollment: 15762<br>Rate per 1000 students: 0.1","University of North Florida<br>Jacksonville, FL<br>Crime Count: 2<br>Enrollment: 15762<br>Rate per 1000 students: 0.1","University of North Florida<br>Jacksonville, FL<br>Crime Count: 5<br>Enrollment: 15762<br>Rate per 1000 students: 0.3"
310,Nova Southeastern University,Nova Southeastern University - Main Campus,3301 College Ave.,Ft. Lauderdale-Davie,FL,333147796,2,"Private nonprofit, 4-year or above",6568,15057,21625,0,10,0,0,"3301 College Ave., Ft. Lauderdale-Davie, FL, 333147796","[26.078607, -80.243539]",26.078607,-80.243539,0,0,0.5,0,"Nova Southeastern University<br>Ft. Lauderdale-Davie, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>Ft. Lauderdale-Davie, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>Ft. Lauderdale-Davie, FL<br>Crime Count: 10<br>Enrollment: 21625<br>Rate per 1000 students: 0.5","Nova Southeastern University<br>Ft. Lauderdale-Davie, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0"
311,Nova Southeastern University,Nova Southeastern University - North Miami Beach,1750 N. E. 167th Street,North Miami Beach,FL,331623017,2,"Private nonprofit, 4-year or above",6568,15057,21625,0,0,1,0,"1750 N. E. 167th Street, North Miami Beach, FL, 331623017","[25.929231, -80.1650981]",25.929231,-80.1650981,0,0,0,0,"Nova Southeastern University<br>North Miami Beach, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>North Miami Beach, FL<br>Crime Count: 1<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>North Miami Beach, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>North Miami Beach, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0"
312,Nova Southeastern University,Nova Southeastern University - Miami-Kendall,8585 SW 124 Ave,Kendall,FL,331834600,2,"Private nonprofit, 4-year or above",6568,15057,21625,0,0,0,1,"8585 SW 124 Ave, Kendall, FL, 331834600","[25.6886553, -80.3923949]",25.6886553,-80.3923949,0,0,0,0,"Nova Southeastern University<br>Kendall, FL<br>Crime Count: 1<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>Kendall, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>Kendall, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0","Nova Southeastern University<br>Kendall, FL<br>Crime Count: 0<br>Enrollment: 21625<br>Rate per 1000 students: 0.0"
313,Palm Beach State College,Main Campus,4200 CONGRESS AVE,LAKE WORTH,FL,334614796,1,"Public, 4-year or above",12894,17626,30520,0,0,1,0,"4200 CONGRESS AVE, LAKE WORTH, FL, 334614796","[26.6117786, -80.0872773]",26.6117786,-80.0872773,0,0,0,0,"Palm Beach State College<br>Lake Worth, FL<br>Crime Count: 0<br>Enrollment: 30520<br>Rate per 1000 students: 0.0","Palm Beach State College<br>Lake Worth, FL<br>Crime Count: 1<br>Enrollment: 30520<br>Rate per 1000 students: 0.0","Palm Beach State College<br>Lake Worth, FL<br>Crime Count: 0<br>Enrollment: 30520<br>Rate per 1000 students: 0.0","Palm Beach State College<br>Lake Worth, FL<br>Crime Count: 0<br>Enrollment: 30520<br>Rate per 1000 students: 0.0"
314,Pasco-Hernando State College,Spring Hill Campus,450 Beverly Court,Spring Hill,FL,34608,1,"Public, 4-year or above",4521,7301,11822,0,0,0,1,"450 Beverly Court, Spring Hill, FL, 34608","[28.4429446, -82.6312512]",28.4429446,-82.6312512,0.1,0,0,0,"Pasco-Hernando State College<br>Spring Hill, FL<br>Crime Count: 1<br>Enrollment: 11822<br>Rate per 1000 students: 0.1","Pasco-Hernando State College<br>Spring Hill, FL<br>Crime Count: 0<br>Enrollment: 11822<br>Rate per 1000 students: 0.0","Pasco-Hernando State College<br>Spring Hill, FL<br>Crime Count: 0<br>Enrollment: 11822<br>Rate per 1000 students: 0.0","Pasco-Hernando State College<br>Spring Hill, FL<br>Crime Count: 0<br>Enrollment: 11822<br>Rate per 1000 students: 0.0"
315,Polk State College,Winter Haven Campus,999 Ave. H NE,Winter Haven,FL,338814299,1,"Public, 4-year or above",4197,7167,11364,0,0,1,0,"999 Ave. H NE, Winter Haven, FL, 338814299","[28.0329108, -81.7136508]",28.0329108,-81.7136508,0,0.1,0,0,"Polk State College<br>Winter Haven, FL<br>Crime Count: 0<br>Enrollment: 11364<br>Rate per 1000 students: 0.0","Polk State College<br>Winter Haven, FL<br>Crime Count: 1<br>Enrollment: 11364<br>Rate per 1000 students: 0.1","Polk State College<br>Winter Haven, FL<br>Crime Count: 0<br>Enrollment: 11364<br>Rate per 1000 students: 0.0","Polk State College<br>Winter Haven, FL<br>Crime Count: 0<br>Enrollment: 11364<br>Rate per 1000 students: 0.0"
316,Polk State College,Lakeland Campus,3425 Winter Lake Road,Lakeland,FL,33803,1,"Public, 4-year or above",4197,7167,11364,0,1,0,0,"3425 Winter Lake Road, Lakeland, FL, 33803","[27.9967604, -81.8900342]",27.9967604,-81.8900342,0,0,0.1,0,"Polk State College<br>Lakeland, FL<br>Crime Count: 0<br>Enrollment: 11364<br>Rate per 1000 students: 0.0","Polk State College<br>Lakeland, FL<br>Crime Count: 0<br>Enrollment: 11364<br>Rate per 1000 students: 0.0","Polk State College<br>Lakeland, FL<br>Crime Count: 1<br>Enrollment: 11364<br>Rate per 1000 students: 0.1","Polk State College<br>Lakeland, FL<br>Crime Count: 0<br>Enrollment: 11364<br>Rate per 1000 students: 0.0"
317,Ringling College of Art and Design,Main Campus,2700 N TAMIAMI TR,SARASOTA,FL,342345896,2,"Private nonprofit, 4-year or above",468,872,1340,0,3,0,0,"2700 N TAMIAMI TR, SARASOTA, FL, 342345896","[27.360496, -82.54875419999999]",27.360496,-82.5487542,0,0,2.2,0,"Ringling College of Art and Design<br>Sarasota, FL<br>Crime Count: 0<br>Enrollment: 1340<br>Rate per 1000 students: 0.0","Ringling College of Art and Design<br>Sarasota, FL<br>Crime Count: 0<br>Enrollment: 1340<br>Rate per 1000 students: 0.0","Ringling College of Art and Design<br>Sarasota, FL<br>Crime Count: 3<br>Enrollment: 1340<br>Rate per 1000 students: 2.2","Ringling College of Art and Design<br>Sarasota, FL<br>Crime Count: 0<br>Enrollment: 1340<br>Rate per 1000 students: 0.0"
318,Seminole State College of Florida,Sanford/Lake Mary,100 Weldon Blvd,Sanford,FL,327736199,1,"Public, 4-year or above",7833,9873,17706,0,0,0,1,"100 Weldon Blvd, Sanford, FL, 327736199","[28.7441889, -81.30329859999999]",28.7441889,-81.3032986,0.1,0,0,0,"Seminole State College of Florida<br>Sanford, FL<br>Crime Count: 1<br>Enrollment: 17706<br>Rate per 1000 students: 0.1","Seminole State College of Florida<br>Sanford, FL<br>Crime Count: 0<br>Enrollment: 17706<br>Rate per 1000 students: 0.0","Seminole State College of Florida<br>Sanford, FL<br>Crime Count: 0<br>Enrollment: 17706<br>Rate per 1000 students: 0.0","Seminole State College of Florida<br>Sanford, FL<br>Crime Count: 0<br>Enrollment: 17706<br>Rate per 1000 students: 0.0"
319,South Florida State College,Highlands Campus,600 W COLLEGE DR,AVON PARK,FL,33825,1,"Public, 4-year or above",1023,1699,2722,0,0,0,1,"600 W COLLEGE DR, AVON PARK, FL, 33825","[27.5686911, -81.5076514]",27.5686911,-81.5076514,0.4,0,0,0,"South Florida State College<br>Avon Park, FL<br>Crime Count: 1<br>Enrollment: 2722<br>Rate per 1000 students: 0.4","South Florida State College<br>Avon Park, FL<br>Crime Count: 0<br>Enrollment: 2722<br>Rate per 1000 students: 0.0","South Florida State College<br>Avon Park, FL<br>Crime Count: 0<br>Enrollment: 2722<br>Rate per 1000 students: 0.0","South Florida State College<br>Avon Park, FL<br>Crime Count: 0<br>Enrollment: 2722<br>Rate per 1000 students: 0.0"
320,Stetson University,Main Campus,421 N WOODLAND BLVD,DELAND,FL,32723,2,"Private nonprofit, 4-year or above",1845,2512,4357,3,3,0,0,"421 N WOODLAND BLVD, DELAND, FL, 32723","[29.0366133, -81.3032905]",29.0366133,-81.3032905,0,0,0.7,0.7,"Stetson University<br>Deland, FL<br>Crime Count: 0<br>Enrollment: 4357<br>Rate per 1000 students: 0.0","Stetson University<br>Deland, FL<br>Crime Count: 0<br>Enrollment: 4357<br>Rate per 1000 students: 0.0","Stetson University<br>Deland, FL<br>Crime Count: 3<br>Enrollment: 4357<br>Rate per 1000 students: 0.7","Stetson University<br>Deland, FL<br>Crime Count: 3<br>Enrollment: 4357<br>Rate per 1000 students: 0.7"
321,Southeastern University,Main Campus,1000 LONGFELLOW BLVD,LAKELAND,FL,338016034,2,"Private nonprofit, 4-year or above",2467,3337,5804,0,1,0,0,"1000 LONGFELLOW BLVD, LAKELAND, FL, 338016034","[28.0314996, -81.9180616]",28.0314996,-81.9180616,0,0,0.2,0,"Southeastern University<br>Lakeland, FL<br>Crime Count: 0<br>Enrollment: 5804<br>Rate per 1000 students: 0.0","Southeastern University<br>Lakeland, FL<br>Crime Count: 0<br>Enrollment: 5804<br>Rate per 1000 students: 0.0","Southeastern University<br>Lakeland, FL<br>Crime Count: 1<br>Enrollment: 5804<br>Rate per 1000 students: 0.2","Southeastern University<br>Lakeland, FL<br>Crime Count: 0<br>Enrollment: 5804<br>Rate per 1000 students: 0.0"
322,Tallahassee Community College,Main Campus,444 APPLEYARD DR,TALLAHASSEE,FL,323042895,4,"Public, 2-year",5687,6513,12200,1,0,0,0,"444 APPLEYARD DR, TALLAHASSEE, FL, 323042895","[30.44427009999999, -84.34044229999999]",30.4442701,-84.3404423,0,0,0,0.1,"Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 12200<br>Rate per 1000 students: 0.0","Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 12200<br>Rate per 1000 students: 0.0","Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 12200<br>Rate per 1000 students: 0.0","Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 1<br>Enrollment: 12200<br>Rate per 1000 students: 0.1"
323,Tallahassee Community College,Ghazvini Center for Healthcare Education,1528 Surgeons Drive,Tallahassee,FL,32308,4,"Public, 2-year",5687,6513,12200,1,0,0,0,"1528 Surgeons Drive, Tallahassee, FL, 32308","[30.4600865, -84.2559528]",30.4600865,-84.2559528,0,0,0,0.1,"Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 12200<br>Rate per 1000 students: 0.0","Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 12200<br>Rate per 1000 students: 0.0","Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 0<br>Enrollment: 12200<br>Rate per 1000 students: 0.0","Tallahassee Community College<br>Tallahassee, FL<br>Crime Count: 1<br>Enrollment: 12200<br>Rate per 1000 students: 0.1"
324,The University of Tampa,Main Campus,401 West Kennedy Blvd.,Tampa,FL,336061490,2,"Private nonprofit, 4-year or above",3465,4767,8232,3,0,0,3,"401 West Kennedy Blvd., Tampa, FL, 336061490","[27.9479478, -82.464656]",27.9479478,-82.464656,0.4,0,0,0.4,"The University of Tampa<br>Tampa, FL<br>Crime Count: 3<br>Enrollment: 8232<br>Rate per 1000 students: 0.4","The University of Tampa<br>Tampa, FL<br>Crime Count: 0<br>Enrollment: 8232<br>Rate per 1000 students: 0.0","The University of Tampa<br>Tampa, FL<br>Crime Count: 0<br>Enrollment: 8232<br>Rate per 1000 students: 0.0","The University of Tampa<br>Tampa, FL<br>Crime Count: 3<br>Enrollment: 8232<br>Rate per 1000 students: 0.4"
325,Valencia College,East Campus,701 N. Econlockhatchee Trail,Orlando,FL,32825,1,"Public, 4-year or above",19512,25003,44515,0,0,1,0,"701 N. Econlockhatchee Trail, Orlando, FL, 32825","[28.553125, -81.250628]",28.553125,-81.250628,0,0,0,0,"Valencia College<br>Orlando, FL<br>Crime Count: 0<br>Enrollment: 44515<br>Rate per 1000 students: 0.0","Valencia College<br>Orlando, FL<br>Crime Count: 1<br>Enrollment: 44515<br>Rate per 1000 students: 0.0","Valencia College<br>Orlando, FL<br>Crime Count: 0<br>Enrollment: 44515<br>Rate per 1000 students: 0.0","Valencia College<br>Orlando, FL<br>Crime Count: 0<br>Enrollment: 44515<br>Rate per 1000 students: 0.0"
326,The University of West Florida,Main Campus,11000 UNIVERSITY PKWY,Pensacola,FL,325145750,1,"Public, 4-year or above",5212,7754,12966,5,1,1,3,"11000 UNIVERSITY PKWY, Pensacola, FL, 325145750","[30.5491387, -87.21858619999999]",30.5491387,-87.2185862,0.2,0.1,0.1,0.4,"The University of West Florida<br>Pensacola, FL<br>Crime Count: 3<br>Enrollment: 12966<br>Rate per 1000 students: 0.2","The University of West Florida<br>Pensacola, FL<br>Crime Count: 1<br>Enrollment: 12966<br>Rate per 1000 students: 0.1","The University of West Florida<br>Pensacola, FL<br>Crime Count: 1<br>Enrollment: 12966<br>Rate per 1000 students: 0.1","The University of West Florida<br>Pensacola, FL<br>Crime Count: 5<br>Enrollment: 12966<br>Rate per 1000 students: 0.4"
