UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD13,NEG_M13,FORCIB13,NONFOR13,ROBBE13,AGG_A13,BURGLA13,VEHIC13,ARSON13,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,FILTER13,FILTER14,FILTER15
224004005,Concordia University-Texas,North Lamar Center,7701 N. Lamar,Austin,TX,78752,2,"Private nonprofit, 4-year or above",903,1656,2559,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224013001,Conlee's College of Cosmetology,Main Campus,"320 West Water Street, Suite E",KERRVILLE,TX,780284453,9,"Private for-profit, less-than 2-year",1,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224110001,North Central Texas College,NCTC-Gainesville Campus (main),1525 West California,GAINESVILLE,TX,762404699,4,"Public, 2-year",4192,5426,9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224110002,North Central Texas College,NCTC-Corinth Campus,1500 North Corinth Street,Corinth,TX,76205,4,"Public, 2-year",4192,5426,9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224110003,North Central Texas College,NCTC-Bowie Campus,810 South Mill Street,Bowie,TX,76230,4,"Public, 2-year",4192,5426,9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224110004,North Central Texas College,North Central Texas College- Graham Campus,928 Cherry Street,Graham,TX,76450,4,"Public, 2-year",4192,5426,9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224110005,North Central Texas College,North Central Texas College-Flower Mound,1200 Parker Square,Flower Mound,TX,75028,4,"Public, 2-year",4192,5426,9618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224147001,Texas A & M University-Corpus Christi,Main Campus,6300 Ocean Dr.,Corpus Christi,TX,784125503,1,"Public, 4-year or above",4617,7044,11661,0,0,0,0,0,1,10,1,1,0,0,1,0,0,0,0,1,8,5,0,0,0,1,1,0,0,0,2,5,4,0,1,1,1
224156001,Cosmetology Career Center LLC,Main Campus,2389A Midway Road,Carrollton,TX,75006,9,"Private for-profit, less-than 2-year",15,261,276,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1
224226001,Dallas Baptist University,Main Campus,3000 MOUNTAIN CREEK PARKWAY,DALLAS,TX,752119299,2,"Private nonprofit, 4-year or above",2045,3274,5319,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0,1,0,0,0,0,0,2,0,0,1,1,1
224244001,Dallas Christian College,Dallas Christian College,2700 CHRISTIAN PKWY,DALLAS,TX,752347299,2,"Private nonprofit, 4-year or above",178,138,316,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224271001,Dallas Institute of Funeral Service,Main Campus,3909 S BUCKNER BLVD,DALLAS,TX,752274314,5,"Private nonprofit, 2-year",43,102,145,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224305001,Dallas Theological Seminary,Main Campus-Dallas,3909 SWISS AVE,DALLAS,TX,75204,2,"Private nonprofit, 4-year or above",1383,749,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
224305002,Dallas Theological Seminary,Dallas Seminary Houston Campus,7100 Regency Square Blvd. Suite 100,Houston,TX,77036,2,"Private nonprofit, 4-year or above",1383,749,2132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224305003,Dallas Theological Seminary,"Washington, DC",10002 Battleview Parkway,Manassas,VA,20109,2,"Private nonprofit, 4-year or above",1383,749,2132,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
224323001,University of Dallas,Main Campus,1845 E NORTHGATE,IRVING,TX,750624736,2,"Private nonprofit, 4-year or above",1235,1152,2387,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,0,0,0,0,0,1,3,0,1,1,1
224323002,University of Dallas,University of Dallas Rome Campus,"Via dei Ceraseti, 12",Marino,,00047,2,"Private nonprofit, 4-year or above",1235,1152,2387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224350001,Del Mar College,Del Mar College,101 Baldwin Blvd.,Corpus Christi,TX,784043897,4,"Public, 2-year",4745,6107,10852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224350002,Del Mar College,Del Mar West,4101 Old Brownsville Road,Corpus Christi,TX,78405,4,"Public, 2-year",4745,6107,10852,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224350003,Del Mar College,Del Mar Center for Economic Development,3209 S. Staples,Corpus Christi,TX,784043897,4,"Public, 2-year",4745,6107,10852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224350004,Del Mar College,Aviation Center,1000 International Dr.,Corpus Christi,TX,78406,4,"Public, 2-year",4745,6107,10852,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
224350005,Del Mar College,Northwest Center,13725 Northwest Blvd.,Corpus Christi,TX,78410,4,"Public, 2-year",4745,6107,10852,,,,,,,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1
224439001,Career Point College,Main Campus,4522 Fredericksurg Road A18,San Antonio,TX,78201,3,"Private for-profit, 4-year or above",200,1349,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224439002,Career Point College,Spencer Lane Branch,355 Spencer Lane,San Antonio,TX,78201,3,"Private for-profit, 4-year or above",200,1349,1549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224527001,East Texas Baptist University,Main Campus,One Tiger Drive,Marshall,TX,756701498,2,"Private nonprofit, 4-year or above",600,708,1308,0,0,1,0,0,0,25,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,9,0,0,1,1,1
224545001,Texas A & M University-Texarkana,Texas A&M University-Texarkana at Bringle Lake,7101 University Ave.,TEXARKANA,TX,75503,1,"Public, 4-year or above",704,1144,1848,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224545002,Texas A & M University-Texarkana,Texas A&M University-Texarkana at Northeast Texas Community College,2886 FM 1735 Chapel Hill Rd.,Mount Pleasant,TX,754551307,1,"Public, 4-year or above",704,1144,1848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224554001,Texas A & M University-Commerce,Main Campus,2600 South Neal,COMMERCE,TX,754283011,1,"Public, 4-year or above",5300,7628,12928,0,0,3,0,1,5,13,1,1,0,0,3,0,0,1,0,1,20,0,6,0,0,6,2,0,0,1,2,18,1,1,1,1,1
224554002,Texas A & M University-Commerce,Texas A and M University Metroplex Campus,2700 Motley Dr,Mesquite,TX,75185,1,"Public, 4-year or above",5300,7628,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224554003,Texas A & M University-Commerce,Rockwall,2610 Observation Trail,Rockwall,TX,75032,1,"Public, 4-year or above",5300,7628,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224554004,Texas A & M University-Commerce,Corsicana,3200 W. 7th Ave,Corsicana,TX,75110,1,"Public, 4-year or above",5300,7628,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,1
224554005,Texas A & M University-Commerce,Midlothian,899 Mt. Zion Rd,Midlothian,TX,76065,1,"Public, 4-year or above",5300,7628,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224554006,Texas A & M University-Commerce,Collin Higher Education Center,3452 Spur 399,McKinney,TX,75069,1,"Public, 4-year or above",5300,7628,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224554007,Texas A & M University-Commerce,Universities Center at Dallas,1901 Main St,Dallas,TX,75201,1,"Public, 4-year or above",5300,7628,12928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224572001,Eastfield College,Main Campus,3737 MOTLEY DR,MESQUITE,TX,751502099,4,"Public, 2-year",5140,7358,12498,0,0,0,0,0,0,1,4,0,0,0,1,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,1,4,0,1,1,1
224572002,Eastfield College,Pleasant Grove Campus,802 South Buckner Blvd.,Dallas,TX,75217,4,"Public, 2-year",5140,7358,12498,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224615001,El Centro College,El Centro College,801 Main,DALLAS,TX,752023604,4,"Public, 2-year",3004,5998,9002,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
224642001,El Paso Community College,VALLE VERDE CAMPUS (VV),919 Hunter Drive,El Paso,TX,799151908,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224642002,El Paso Community College,RIO GRANDE CAMPUS (RG),100 West Rio Grande,El Paso,TX,79902,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224642003,El Paso Community College,MISSION DEL PASO CAMPUS (MDP),10700 GATEWAY WEST,EL PASO,TX,79927,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224642004,El Paso Community College,TRANSMOUNTAIN CAMPUS,9570 GATEWAY NORTH,EL PASO,TX,79924,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224642005,El Paso Community College,NORTHWEST CAMPUS (NW),6701 SOUTH DESERT BLVD,EL PASO,TX,79932,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224642006,El Paso Community College,Alpha Center (CTC),215 Frances,El Paso,TX,79905,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224642007,El Paso Community College,ADMINSTRATIVE SERVICES CENTER (ASC),9050 Viscount,El Paso,TX,79925,4,"Public, 2-year",12578,16186,28764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224660001,Western Technical College,Branch Campus,9451 Diana Drive,EL PASO,TX,79924,6,"Private for-profit, 2-year",339,230,569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224679001,Western Technical College,Main Campus,9624 PLAZA CIRCLE,EL PASO,TX,79927,6,"Private for-profit, 2-year",880,140,1020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
224712001,Episcopal Theological Seminary of the Southwest,Main Campus,501 E. 32nd St.,Austin,TX,78705,2,"Private nonprofit, 4-year or above",43,53,96,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
224758001,Exposito School of Hair Design,Main Campus,3710 MOCKINGBIRD,AMARILLO,TX,791093208,9,"Private for-profit, less-than 2-year",2,45,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224776001,South University-The Art Institute of Dallas,Art Institute of Dallas,"Two NorthPark East, 8080 Park Lane #100",DALLAS,TX,752315993,3,"Private for-profit, 4-year or above",448,487,935,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
224828001,Fort Worth Beauty School,Main Campus,6785 Camp Bowie Blvd. Suite 100,FORT WORTH,TX,76116,9,"Private for-profit, less-than 2-year",6,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224828002,Fort Worth Beauty School,Granbury Campus,2901 GLEN ROSE HWY STE 102,GRANBURY,TX,76048,9,"Private for-profit, less-than 2-year",6,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224828003,Fort Worth Beauty School,Lake Worth Campus,4601 Boat Club Rd ste 113,FORT WORTH,TX,76179,9,"Private for-profit, less-than 2-year",6,79,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224891001,Frank Phillips College,Frank Phillips College,1301 W. Roosevelt St.,BORGER,TX,790085118,4,"Public, 2-year",614,845,1459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
224961001,Galveston College,Galveston College,4015 AVE Q,GALVESTON,TX,775507496,4,"Public, 2-year",797,1274,2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225070001,Grayson College,Main Campus,6101 GRAYSON DRIVE,DENISON,TX,750208299,4,"Public, 2-year",1878,2713,4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
225070002,Grayson College,Grayson County College South Campus,1455 W. Van Alstyne Parkway,Van Alstyne,TX,75495,4,"Public, 2-year",1878,2713,4591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225201001,Hallmark University,Hallmark University,10401 IH 10 West,San Antonio,TX,782301737,2,"Private nonprofit, 4-year or above",550,309,859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225201002,Hallmark University,Hallmark University - College of Aeronautics,8901 Wetmore Road,San Antonio,TX,78216,2,"Private nonprofit, 4-year or above",550,309,859,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
225247001,Hardin-Simmons University,Hardin-Simmons University,2200 Hickory,Abilene,TX,79698,2,"Private nonprofit, 4-year or above",979,1133,2112,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,1,8,1,0,1,1,1
225308001,Trinity Valley Community College,Trinity Valley Community College District,100 Cardinal Drive,ATHENS,TX,75751,4,"Public, 2-year",1888,2780,4668,0,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,7,6,0,0,0,0,1,0,0,0,0,1,4,0,0,1,1,1
225308002,Trinity Valley Community College,Palestine,2970 N. St. Hwy 19,Palestine,TX,75802,4,"Public, 2-year",1888,2780,4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225308003,Trinity Valley Community College,Kaufman HSC,800 Ed Hall Dr.,Kaufman,TX,75142,4,"Public, 2-year",1888,2780,4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225308004,Trinity Valley Community College,Terrell,1200 E I-20,Terrell,TX,75160,4,"Public, 2-year",1888,2780,4668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225371001,Hill College,Main Campus,112 LAMAR,HILLSBORO,TX,76645,4,"Public, 2-year",1589,2425,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
225371003,Hill College,Johnson County Campus,2112 Mayfield Parkway,Cleburne,TX,76033,4,"Public, 2-year",1589,2425,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
225371004,Hill College,Bosque County Center,301 N 2nd,Meridian,TX,76665,4,"Public, 2-year",1589,2425,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225371005,Hill College,Burleson Center,130 E Renfro St Suite A,Burleson,TX,76028,4,"Public, 2-year",1589,2425,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225371006,Hill College,Glen Rose Center,301 Bo Gibbs Blvd,Glen Rose,TX,76043,4,"Public, 2-year",1589,2425,4014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225399001,Houston Baptist University,Main Campus,7502 Fondren Rd.,Houston,TX,770743298,2,"Private nonprofit, 4-year or above",1132,2028,3160,0,0,0,0,0,0,12,1,0,0,0,0,0,0,0,1,1,3,1,0,0,0,2,0,0,0,0,0,5,1,0,1,1,1
225414001,University of Houston-Clear Lake,University of Houston Clear-Lake,2700 BAY AREA BLVD,HOUSTON,TX,770581098,1,"Public, 4-year or above",3482,5424,8906,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4,1,0,1,1,1
225414002,University of Houston-Clear Lake,University of Houston-Clear Lake-Pearland,1200 Pearland Parkway,Pearland,TX,77581,1,"Public, 4-year or above",3482,5424,8906,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225414003,University of Houston-Clear Lake,University of Houston-Clear Lake -Texas Medical Center,2151 W. Holcombe Blvd.,Houston,TX,77030,1,"Public, 4-year or above",3482,5424,8906,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225423001,Houston Community College,Central College - Midtown Campus,1300 Holman,Houston,TX,77004,4,"Public, 2-year",23742,32780,56522,0,0,0,0,2,1,5,4,0,0,0,3,0,0,0,1,0,6,1,0,0,0,1,0,0,0,3,0,1,0,0,1,1,1
225423002,Houston Community College,HCC Administration Complex,3100 Main,Houston,TX,77002,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1
225423005,Houston Community College,Northeast - Northeast,555 Community College Drive,Houston,TX,77013,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,1,1,1
225423006,Houston Community College,Northeast - Northline,8001 Fulton,Houston,TX,77022,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,1,3,3,0,1,1,1
225423007,Houston Community College,Northeast - Pinemont,1265 PIinemont,Houston,TX,77018,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
225423008,Houston Community College,Northeast - Automotive Technology,4638 Airline,Houston,TX,77022,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
225423009,Houston Community College,Northwest - Spring Branch,1010 West Sam Houston Parkway,Houston,TX,77043,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,3,2,0,1,1,1
225423010,Houston Community College,Northwest - Katy,1550 Foxlake,Houston,TX,77084,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
225423011,Houston Community College,Southeast - East Side,6815 Rustic,Houston,TX,77087,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
225423012,Houston Community College,Coleman Health Science Center,1900 Pressler,Houston,TX,77030,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225423013,Houston Community College,Southwest - Applied Technology Center,4010 Bluebonnet,Stafford,TX,77477,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225423014,Houston Community College,Northwest - Alief-Bissonnet,13803 Bissonnet,Houston,TX,77083,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225423015,Houston Community College,Southwest - Stafford,9910 Cash Road,Stafford,TX,77477,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225423016,Houston Community College,Southwest - Gulfton,5407 Gulfton,Houston,TX,77081,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225423017,Houston Community College,Southwest - Missouri City,5855 Sienna Springs Way,Missouri City,TX,77489,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225423019,Houston Community College,Southwest - West Loop,5601 West Loop South,Houston,TX,77081,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,2,0,1,1,1
225423030,Houston Community College,Central - South Campus,1990 Airport Blvd.,Houston,TX,77051,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
225423031,Houston Community College,Northwest - Alief-Hayes,2811 Hayes Road,Houston,TX,77082,4,"Public, 2-year",23742,32780,56522,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1
225423033,Houston Community College,Southeast - Felix Fraga,301 N. Drennan,Houston,TX,77003,4,"Public, 2-year",23742,32780,56522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
225423034,Houston Community College,North Forest Campus,6010 Little York,Houston,TX,77016,4,"Public, 2-year",23742,32780,56522,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,2,0,0,0,0,1
225432001,University of Houston-Downtown,Main Campus,1 MAIN ST,HOUSTON,TX,770021014,1,"Public, 4-year or above",5687,8575,14262,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,1,1,3,1,0,0,0,1,2,0,0,1,1,5,0,0,1,1,1
225432002,University of Houston-Downtown,UHD-Northwest,20515 State Highway 249 Building 12,Houston,TX,77070,1,"Public, 4-year or above",5687,8575,14262,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225432003,University of Houston-Downtown,UHD-Kingwood Lonestar,20000 Kingwood Drive,Kingwood,TX,77339,1,"Public, 4-year or above",5687,8575,14262,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225432004,University of Houston-Downtown,UHD-Cyfair,9191 Barker Cypress Road,Cypress,TX,77433,1,"Public, 4-year or above",5687,8575,14262,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225502001,University of Houston-Victoria,University of Houston-Victoria,3007 N. Ben Wilson,Victoria,TX,779015731,1,"Public, 4-year or above",1507,2645,4152,0,0,1,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,1,1,0,0,3,0,0,0,0,0,3,0,0,1,1,1
225511001,University of Houston,Central Campus,4800 CALHOUN,HOUSTON,TX,770042162,1,"Public, 4-year or above",21695,21009,42704,0,0,10,0,14,6,39,23,2,0,0,10,3,0,0,5,6,17,19,3,0,0,6,3,0,0,7,2,36,23,0,1,1,1
225511002,University of Houston,UH - Sugar Land,14000 University Blvd,Sugar Land,TX,77479,1,"Public, 4-year or above",21695,21009,42704,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225511003,University of Houston,UHS - Cinco Ranch,4242 South Mason Rd,Katy,TX,77450,1,"Public, 4-year or above",21695,21009,42704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
225511004,University of Houston,College Of Pharmacy,1441 Moursund Street,Houston,TX,77030,1,"Public, 4-year or above",21695,21009,42704,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
225511005,University of Houston,UH - Northwest,20515 State Hwy. 249,Houston,TX,77070,1,"Public, 4-year or above",21695,21009,42704,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
