UNITID_P,INSTNM,BRANCH,Address,City,State,ZIP,sector_cd,Sector_desc,men_total,women_total,Total,MURD14,NEG_M14,RAPE14,FONDL14,INCES14,STATR14,ROBBE14,AGG_A14,BURGLA14,VEHIC14,ARSON14,MURD15,NEG_M15,RAPE15,FONDL15,INCES15,STATR15,ROBBE15,AGG_A15,BURGLA15,VEHIC15,ARSON15,MURD16,NEG_M16,RAPE16,FONDL16,INCES16,STATR16,ROBBE16,AGG_A16,BURGLA16,VEHIC16,ARSON16,FILTER14,FILTER15,FILTER16
375656001,Chisholm Trail Technology Center,Chisholm Trail Technology Center,283 STATE HIGHWAY 33,OMEGA,OK,73764,7,"Public, less-than 2-year",68,81,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375683001,Gordon Cooper Technology Center,GORDON COOPER TECHNOLOGY CENTER,1 JOHN C BRUTON BLVD,SHAWNEE,OK,74804,4,"Public, 2-year",513,362,875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375692001,Kiamichi Technology Center-Atoka,Kiamichi Technology Center - Atoka Campus,PO Box 240,ATOKA,OK,745250240,7,"Public, less-than 2-year",101,83,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375708001,Kiamichi Technology Center-Durant,Kiamichi Technology Center-Durant,810 WALDRON RD,DURANT,OK,747011904,4,"Public, 2-year",8,26,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375717001,Kiamichi Technology Center-Hugo,Hugo Campus,107 S 15TH,HUGO,OK,74743,7,"Public, less-than 2-year",43,38,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375726001,Kiamichi Technology Center-McAlester,McAlester Campus,301 KIAMICHI DR,MCALESTER,OK,74501,7,"Public, less-than 2-year",210,204,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375735001,Kiamichi Technology Center-Idabel,Main Campus,3205 Lincoln Road NE,IDABEL,OK,74745,7,"Public, less-than 2-year",16,33,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375744001,Kiamichi Technology Center-Poteau,Poteau Campus,1509 S MCKENNA,POTEAU,OK,74953,7,"Public, less-than 2-year",154,141,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375753001,Kiamichi Technology Center-Spiro,Kiamichi Technology Center,610 SW 3RD,SPIRO,OK,74959,7,"Public, less-than 2-year",31,2,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375762001,Kiamichi Technology Center-Talihina,Talihina Campus,13739 SE 202 RD,TALIHINA,OK,74571,7,"Public, less-than 2-year",36,77,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375939001,YTI Career Institute-Altoona,YTI Career Institute- Altoona,2900 FAIRWAY DR,ALTOONA,PA,16602,6,"Private for-profit, 2-year",56,170,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375966001,Eastern Center for Arts and Technology,Main Campus,3075 TERWOOD RD,WILLOW GROVE,PA,19090,7,"Public, less-than 2-year",4,36,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
375984001,Empire Beauty School-Center City Philadelphia,Empire Beauty School - Center City Philadelphia,1522 CHESTNUT ST,PHILADELPHIA,PA,19102,9,"Private for-profit, less-than 2-year",24,248,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376224001,Centro de Estudios Multidisciplinarios-Humacao,Branch Campus,6 DR VIDAL ST,HUMACAO,PR,007914210,3,"Private for-profit, 4-year or above",140,435,575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376242001,Colegio Mayor de Tecnologia Inc,"COLEGIO MAYOR DE TECNOLOGIA, INC.","151, MORSE STREET  P.O. BOX 270",ARROYO,PR,007140270,9,"Private for-profit, less-than 2-year",86,33,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376288001,Institucion Chaviano de Mayaguez,Mayaguez Institute of Technology,116 Ramos Antonini E Street,Mayaguez,PR,00680,9,"Private for-profit, less-than 2-year",26,60,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376321001,EDIC College,EDIC College Caguas Campus,CALLE GENOVA NUM 8 ESQ 5 URB CAGUAS NORTE,CAGUAS,PR,007269120,6,"Private for-profit, 2-year",285,839,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376321002,EDIC College,Carolina,"Victoria Industrial Park Edif. 1, Carr. 887  Km 0.8, Carolina PR 00987",POBOX 9120 Caguas,PR,009879120,6,"Private for-profit, 2-year",285,839,1124,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
376330001,Liceo de Arte-Dise-O y Comercio,"LICEO DE ARTE, DISENO Y COMERCIO","42, 38, 41,49 ACOSTA ST",CAGUAS,PR,007250000,9,"Private for-profit, less-than 2-year",53,158,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376385001,Universal Technology College of Puerto Rico,"UNIVERSAL TECHNOLOGY COLLEGE OF PR, INC.",111 COMERCIO ST,AGUADILLA,PR,00603,2,"Private nonprofit, 4-year or above",144,227,371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376385002,Universal Technology College of Puerto Rico,UNIVERSAL TECHNOLOGY COLLEGE OF PUERTO RICO-CAMUY,167 MUNOZ RIVERA AVE SUITE 2,CAMUY,PR,006272324,2,"Private nonprofit, 4-year or above",144,227,371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376446001,Academy of Hair Technology,Main Campus,3715 E NORTH ST STE F,GREENVILLE,SC,296152363,9,"Private for-profit, less-than 2-year",4,88,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376631001,Mr Wayne's School of Unisex Hair Design,Main Campus,170 S WILLOW AVE,COOKEVILLE,TN,38501,9,"Private for-profit, less-than 2-year",3,36,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376677001,Queen City College,Main Campus,1594 FT CAMPBELL BLVD,CLARKSVILLE,TN,37042,9,"Private for-profit, less-than 2-year",56,60,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376695001,College of the Marshall Islands,College of the Marshall Islands,P.O. Box 1258,Majuro,MH,96960,4,"Public, 2-year",502,506,1008,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
376695002,College of the Marshall Islands,Arrak Campus,PO BOX 1258,Majuro,MH,96960,4,"Public, 2-year",502,506,1008,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
377111001,Remington College-Fort Worth Campus,Remington College (Fort Worth Campus),300 E. Loop 820,Fort Worth,TX,76112,2,"Private nonprofit, 4-year or above",171,361,532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377193001,University of Cosmetology Arts & Sciences-San Antonio Jamar,University of Cosmetology Arts and Sciences,910 SE Military Suite 100,San Antonio,TX,78226,9,"Private for-profit, less-than 2-year",2,24,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1
377218001,School of Automotive Machinists,Main Campus,1911 ANTOINE DR,HOUSTON,TX,77055,6,"Private for-profit, 2-year",165,1,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377272001,SW School of Business and Technical Careers-Cosmetology,"S.W.School of Business & Technical carees,Inc.",2402 SAN PEDRO AVE.,SAN ANTONIO,TX,782121901,9,"Private for-profit, less-than 2-year",3,27,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377281001,SW School of Business and Technical Careers,Main Campus,272 COMMERICAL ST,EAGLE PASS,TX,788524859,9,"Private for-profit, less-than 2-year",3,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377281002,SW School of Business and Technical Careers,SW SCHOOL OF BUSINESS AND TECH CAREERS-DEL RIO,801 S MAIN,DEL RIO,TX,788405865,9,"Private for-profit, less-than 2-year",3,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377281004,SW School of Business and Technical Careers,SW School of Business and Technical Careers-South Campus,801 E. William Cannon Suite 115,Austin,TX,78745,9,"Private for-profit, less-than 2-year",3,55,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377315001,Texas College of Cosmetology-Abilene,Main Campus,117 SAYLES BLVD.,ABILENE,TX,79605,9,"Private for-profit, less-than 2-year",3,52,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377449001,Centura College-Newport News,Branch Campus,616 Denbigh Boulevard,Newport News,VA,23608,6,"Private for-profit, 2-year",35,134,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377458001,Centura College-Norfolk,Centura College,7020 North Military Highway,Norfolk,VA,235184833,6,"Private for-profit, 2-year",6,148,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377485001,Virginia Beach City Public Schools School of Practical Nursing,Virginia Beach Technical and Career Education Center,2925 N Landing Rd.,Virginia Beach,VA,234562499,7,"Public, less-than 2-year",4,56,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377546001,Northwest College of Art & Design,Main Campus,16301 Creative Dr. NE,Poulsbo,WA,98370,3,"Private for-profit, 4-year or above",30,68,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377555001,University of Washington-Bothell Campus,Bothell Campus,18115 Campus Way NE,BOTHELL,WA,980118246,1,"Public, 4-year or above",2878,2856,5734,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1
377564001,University of Washington-Tacoma Campus,Tacoma Campus,1900 COMMERCE ST,TACOMA,WA,984023100,1,"Public, 4-year or above",2307,2680,4987,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1
377652001,Valley College-Beckley,Main Campus,120 New River Town Center: Suite C,BECKLEY,WV,25801,6,"Private for-profit, 2-year",112,298,410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377661001,Valley College-Martinsburg,Main Campus,287 Aikens Center,Martinsburg,WV,254046203,6,"Private for-profit, 2-year",58,170,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377670001,Valley College-Princeton,Main Campus,616 HARRISON ST,PRINCETON,WV,24740,6,"Private for-profit, 2-year",29,122,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377722001,Bellus Academy-Poway,Main Campus,13266 POWAY RD,POWAY,CA,92064,6,"Private for-profit, 2-year",46,319,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
377759001,Capstone College,Main Campus,1200 N. Fair Oaks Ave Suite 32,Pasadena,CA,91103,9,"Private for-profit, less-than 2-year",37,4,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
378105001,Central Coast College,Main Campus,480 S MAIN,SALINAS,CA,93901,9,"Private for-profit, less-than 2-year",14,210,224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
378576001,Pacific College of Oriental Medicine-San Diego,Pacific College of Oriental Medicine,7445 Mission Valley Road Ste 104,San Diego,CA,921084407,3,"Private for-profit, 4-year or above",167,510,677,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
378886001,Artistic Nails and Beauty Academy-Tampa,Main Campus,4951-A Adamo Drive Suite 120,Tampa,FL,33605,9,"Private for-profit, less-than 2-year",48,91,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
378956001,National Aviation Academy of Tampa Bay,Main Campus,6225 Ulmerton Road,Clearwater,FL,33760,6,"Private for-profit, 2-year",608,33,641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
379621002,Madison Oneida BOCES-Practical Nursing Program,Utica Access site,508 Second Street,Utica,NY,13501,7,"Public, less-than 2-year",3,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
379621003,Madison Oneida BOCES-Practical Nursing Program,Rome Access,266 W. Dominick Street,Rome,NY,13440,7,"Public, less-than 2-year",3,37,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
379746001,Astrodome Career Centers,Main Campus,2656 S Loop W Ste 380,Houston,TX,77054,9,"Private for-profit, less-than 2-year",5,60,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
379782001,Center for Advanced Legal Studies,Center for Advanced Legal Studies Main Campus,"800 W Sam Houston Parkway S, Suite 100",Houston,TX,770421912,3,"Private for-profit, 4-year or above",25,185,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380067001,Houston Training School-Main Campus,Main Campus,10314 I-10 East,HOUSTON,TX,77029,9,"Private for-profit, less-than 2-year",3,94,97,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380359001,Bay Mills Community College,Bay Mills Community College Main Campus,12214 W LAKESHORE DR,BRIMLEY,MI,49715,4,"Public, 2-year",127,340,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380368001,Fond du Lac Tribal and Community College,Main Campus,2101 14TH ST,CLOQUET,MN,557205581,4,"Public, 2-year",900,1201,2101,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380377001,Northwest Indian College,Lummi Campus,2522 Kwina Rd,Bellingham,WA,982269217,1,"Public, 4-year or above",183,396,579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1
380377002,Northwest Indian College,Muckleshoot Extended Site,39811 Auburn Enumclaw Rd SE,Auburn,WA,98092,1,"Public, 4-year or above",183,396,579,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380377003,Northwest Indian College,Nez Perce Extended Site,302A Street,Lapwai,ID,83540,1,"Public, 4-year or above",183,396,579,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1
380377004,Northwest Indian College,Nisqually Extended Site,4820 She Nah-Num Dr.,Olympia,WA,98513,1,"Public, 4-year or above",183,396,579,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380377005,Northwest Indian College,Port Gamble Sklallum Extended Site,31912 Little Boston Rd NE,Kingston,WA,98346,1,"Public, 4-year or above",183,396,579,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380377006,Northwest Indian College,Swinomish Extended Site,"17113 Tallawhalt Lane, Box C-11",Laconner,WA,98257,1,"Public, 4-year or above",183,396,579,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380377007,Northwest Indian College,Tulalip Extended Site,7707-36th Ave NW,Tulalip,WA,98271,1,"Public, 4-year or above",183,396,579,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380438001,Provo College,Provo College,1450 W 820 N,PROVO,UT,84601,3,"Private for-profit, 4-year or above",148,359,507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380456001,Paul Mitchell the School-Provo,Paul Mitchell the School Provo,480 N 900 E,PROVO,UT,84606,9,"Private for-profit, less-than 2-year",2,127,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380465001,University of Phoenix-Utah,Utah Campus,5373 South Green Street,Salt Lake City,UT,841234642,3,"Private for-profit, 4-year or above",276,255,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380465004,University of Phoenix-Utah,North Davis Learning Center,1366 Legend Hills Drive,Clearfield,UT,840151585,3,"Private for-profit, 4-year or above",276,255,531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
380474001,Utah College of Massage Therapy-Salt Lake City,Main Campus,25 S 300 E,SALT LAKE CITY,UT,84111,9,"Private for-profit, less-than 2-year",49,198,247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381255001,CET-Coachella,CET COACHELLA,"49-111 Highway 111, Ste. 5",Coachella,CA,92236,8,"Private nonprofit, less-than 2-year",98,33,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1
381282001,CET-Oxnard,Oxnard Campus,761 SOUTH C ST,OXNARD,CA,93030,8,"Private nonprofit, less-than 2-year",87,73,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381325001,CET-Santa Maria,CET,509 W MORRISON AVE,SANTA MARIA,CA,93458,8,"Private nonprofit, less-than 2-year",36,115,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381352001,Colorado School of Traditional Chinese Medicine,Main Campus,1441 YORK ST STE 202,DENVER,CO,80206,3,"Private for-profit, 4-year or above",21,76,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381361001,Massage Therapy Institute of Colorado,Main Campus,1441 York St Ste 301,Denver,CO,80206,9,"Private for-profit, less-than 2-year",12,56,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381370001,Michigan College of Beauty-Troy,Main Campus,3498 ROCHESTER RD,TROY,MI,48083,9,"Private for-profit, less-than 2-year",6,262,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381404001,Ogle School Hair Skin Nails-Dallas,Ogle School Hair Skin Nails,6333 E MOCKINGBIRD LN STE 201,DALLAS,TX,752142389,9,"Private for-profit, less-than 2-year",6,206,212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381459001,Phoenix Seminary,Main Campus,4222 E Thomas Rd Ste 400,Phoenix,AZ,85018,2,"Private nonprofit, 4-year or above",126,66,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381486001,Faust Institute of Cosmetology-Spirit Lake,Branch Campus,1543 18th ST,SPIRIT LAKE,IA,51360,6,"Private for-profit, 2-year",0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381529001,Seattle Vocational Institute,Seattle Vocational Institute,2120 S JACKSON,SEATTLE,WA,981442219,7,"Public, less-than 2-year",54,167,221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381699001,Cheeks International Academy of Beauty Culture-Fort Collins,BRANCH CAMPUS,5010 Granite Street,Loveland,CO,80538,9,"Private for-profit, less-than 2-year",1,31,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381732001,Colorado School of Healing Arts,Main Campus,7655 W MISSISSIPPI STE 100,LAKEWOOD,CO,80226,6,"Private for-profit, 2-year",12,86,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,1,0,1,1,1
381866001,Healing Arts Institute,Main Campus,4007 Automation Way,Fort Collins,CO,805253479,9,"Private for-profit, less-than 2-year",12,38,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
381945001,Los Angeles ORT College-Van Nuys Campus,LA ORT College- Van Nuys Campus,14519 W.Sylvan Street,Van Nuys,CA,91411,5,"Private nonprofit, 2-year",56,128,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382063001,University of Phoenix-Puerto Rico,Puerto Rico Campus,"Santander Tower at San Paticio, B-7 Tabonuco St.",GUAYNABO,PR,009683028,3,"Private for-profit, 4-year or above",125,98,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382258001,Mt. Diablo Adult Education-Mt. Diablo USD,Loma Vista Adult Center,1266 SAN CARLOS AVE,CONCORD,CA,945181102,7,"Public, less-than 2-year",23,99,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382267001,Royale College of Beauty,ROYALE COLLEGE OF BEAUTY,27485 COMMERCE CENTER DR # D,TEMECULA,CA,92590,9,"Private for-profit, less-than 2-year",36,61,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382416001,Greater Lowell Technical School,Main Campus,250 Pawtucket Blvd,Tyngsboro,MA,01879,7,"Public, less-than 2-year",22,58,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382461001,Academy of Hair Design-Pearl,Main Campus,3167 HWY 80 E,Pearl,MS,39208,6,"Private for-profit, 2-year",0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382504001,King's College,Main Campus,322 LAMAR AVE,CHARLOTTE,NC,28204,6,"Private for-profit, 2-year",106,253,359,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1
382771001,Miller-Motte Technical College-Clarksville,Main Campus,1820 BUSINESS PARK DR,CLARKSVILLE,TN,37040,6,"Private for-profit, 2-year",134,282,416,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
382780001,Genesis Career College-Lebanon,Genesis Career College: Lebanon Campus,1505 Noah Court,LEBANON,TN,37087,9,"Private for-profit, less-than 2-year",2,126,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382896001,Brightwood College-Dallas,Brightwood College-Dallas,"12005 Ford Road, Suite 100",Dallas,TX,75234,6,"Private for-profit, 2-year",28,157,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
382902001,Star College of Cosmetology 2,Star College of Cosmetology,520 E FRONT ST,TYLER,TX,757028214,9,"Private for-profit, less-than 2-year",4,79,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
